1.0 ; 0.36
0.97351 ; 0.360265
0.948456 ; 0.360462
0.924711 ; 0.360592
0.902159 ; 0.360657
0.880702 ; 0.360659
0.86025 ; 0.360598
0.840725 ; 0.360476
0.822054 ; 0.360295
0.804175 ; 0.360055
0.787032 ; 0.359759
0.770571 ; 0.359406
0.754748 ; 0.359
0.739519 ; 0.35854
0.724847 ; 0.358029
0.710697 ; 0.357467
0.697036 ; 0.356856
0.683837 ; 0.356196
0.671071 ; 0.35549
0.658715 ; 0.354738
0.646746 ; 0.353941
0.635144 ; 0.353101
0.623888 ; 0.352219
0.612962 ; 0.351295
0.602348 ; 0.350331
0.592033 ; 0.349328
0.582 ; 0.348288
0.572238 ; 0.34721
0.562734 ; 0.346097
0.553476 ; 0.344948
0.544454 ; 0.343766
0.535657 ; 0.342552
0.527077 ; 0.341305
0.518704 ; 0.340028
0.510529 ; 0.338721
0.502547 ; 0.337385
0.494747 ; 0.336021
0.487125 ; 0.33463
0.479674 ; 0.333213
0.472386 ; 0.331771
0.465257 ; 0.330305
0.45828 ; 0.328815
0.451451 ; 0.327302
0.444765 ; 0.325768
0.438216 ; 0.324212
0.431801 ; 0.322637
0.425515 ; 0.321042
0.419355 ; 0.319428
0.413315 ; 0.317797
0.407393 ; 0.316149
0.401585 ; 0.314484
0.395888 ; 0.312804
0.390298 ; 0.311109
0.384812 ; 0.3094
0.379428 ; 0.307677
0.374143 ; 0.305942
0.368953 ; 0.304194
0.363857 ; 0.302435
0.358852 ; 0.300665
0.353936 ; 0.298885
0.349106 ; 0.297095
0.34436 ; 0.295296
0.339695 ; 0.293489
0.335111 ; 0.291674
0.330605 ; 0.289852
0.326175 ; 0.288023
0.321819 ; 0.286187
0.317536 ; 0.284346
0.313324 ; 0.2825
0.309181 ; 0.280649
0.305105 ; 0.278794
0.301096 ; 0.276936
0.297152 ; 0.275074
0.29327 ; 0.273209
0.289451 ; 0.271342
0.285692 ; 0.269474
0.281993 ; 0.267603
0.278351 ; 0.265732
0.274766 ; 0.26386
0.271237 ; 0.261988
0.267762 ; 0.260116
0.264341 ; 0.258245
0.260972 ; 0.256374
0.257655 ; 0.254505
0.254387 ; 0.252638
0.251169 ; 0.250772
0.247999 ; 0.248909
0.244877 ; 0.247048
0.241801 ; 0.24519
0.238771 ; 0.243335
0.235785 ; 0.241484
0.232843 ; 0.239637
0.229945 ; 0.237794
0.227089 ; 0.235955
0.224274 ; 0.23412
0.2215 ; 0.232291
0.218766 ; 0.230466
0.216072 ; 0.228647
0.213416 ; 0.226834
0.210798 ; 0.225026
0.208218 ; 0.223224
0.205674 ; 0.221429
0.203166 ; 0.21964
0.200693 ; 0.217857
0.198256 ; 0.216082
0.195852 ; 0.214313
0.193482 ; 0.212551
0.191146 ; 0.210797
0.188841 ; 0.20905
0.186569 ; 0.207311
0.184328 ; 0.20558
0.182118 ; 0.203857
0.179939 ; 0.202141
0.17779 ; 0.200434
0.17567 ; 0.198736
0.173579 ; 0.197045
0.171516 ; 0.195364
0.169482 ; 0.193691
0.167475 ; 0.192026
0.165496 ; 0.190371
0.163543 ; 0.188725
0.161616 ; 0.187088
0.159716 ; 0.18546
0.157841 ; 0.183841
0.155991 ; 0.182231
0.154166 ; 0.180631
0.152366 ; 0.179041
0.150589 ; 0.17746
0.148836 ; 0.175889
0.147106 ; 0.174327
0.1454 ; 0.172775
0.143716 ; 0.171233
0.142054 ; 0.169701
0.140414 ; 0.168179
0.138796 ; 0.166666
0.137199 ; 0.165164
0.135623 ; 0.163671
0.134068 ; 0.162189
0.132533 ; 0.160717
0.131018 ; 0.159254
0.129523 ; 0.157802
0.128048 ; 0.15636
0.126592 ; 0.154928
0.125155 ; 0.153507
0.123736 ; 0.152095
0.122336 ; 0.150694
0.120954 ; 0.149303
0.11959 ; 0.147922
0.118244 ; 0.146551
0.116915 ; 0.14519
0.115603 ; 0.14384
0.114308 ; 0.1425
0.11303 ; 0.14117
0.111768 ; 0.13985
0.110523 ; 0.13854
0.109294 ; 0.137241
0.10808 ; 0.135952
0.106882 ; 0.134672
0.105699 ; 0.133403
0.104532 ; 0.132144
0.103379 ; 0.130895
0.102241 ; 0.129656
0.101118 ; 0.128427
0.100009 ; 0.127209
0.0989144 ; 0.126
0.0978337 ; 0.124801
0.0967667 ; 0.123611
