0.05 ; 0.98762 ; 0.141131
0.1 ; 0.975777 ; 0.14226
0.15 ; 0.964431 ; 0.143387
0.2 ; 0.953546 ; 0.144511
0.25 ; 0.94309 ; 0.145634
0.3 ; 0.933032 ; 0.146753
0.35 ; 0.923347 ; 0.14787
0.4 ; 0.914008 ; 0.148985
0.45 ; 0.904993 ; 0.150097
0.5 ; 0.896281 ; 0.151205
0.55 ; 0.887853 ; 0.152311
0.6 ; 0.879691 ; 0.153414
0.65 ; 0.871778 ; 0.154513
0.7 ; 0.8641 ; 0.155609
0.75 ; 0.856642 ; 0.156701
0.8 ; 0.849391 ; 0.15779
0.85 ; 0.842336 ; 0.158875
0.9 ; 0.835465 ; 0.159956
0.95 ; 0.828767 ; 0.161033
1 ; 0.822234 ; 0.162106
1.05 ; 0.815855 ; 0.163174
1.1 ; 0.809623 ; 0.164238
1.15 ; 0.80353 ; 0.165298
1.2 ; 0.797567 ; 0.166352
1.25 ; 0.79173 ; 0.167402
1.3 ; 0.78601 ; 0.168447
1.35 ; 0.780403 ; 0.169487
1.4 ; 0.774901 ; 0.170522
1.45 ; 0.769501 ; 0.171551
1.5 ; 0.764197 ; 0.172574
1.55 ; 0.758984 ; 0.173592
1.6 ; 0.753859 ; 0.174605
1.65 ; 0.748816 ; 0.175611
1.7 ; 0.743852 ; 0.176611
1.75 ; 0.738963 ; 0.177605
1.8 ; 0.734147 ; 0.178593
1.85 ; 0.729399 ; 0.179574
1.9 ; 0.724716 ; 0.180548
1.95 ; 0.720096 ; 0.181516
2 ; 0.715536 ; 0.182477
2.05 ; 0.711034 ; 0.183431
2.1 ; 0.706586 ; 0.184377
2.15 ; 0.702191 ; 0.185317
2.2 ; 0.697846 ; 0.186249
2.25 ; 0.69355 ; 0.187173
2.3 ; 0.6893 ; 0.18809
2.35 ; 0.685095 ; 0.188999
2.4 ; 0.680932 ; 0.1899
2.45 ; 0.676811 ; 0.190792
2.5 ; 0.67273 ; 0.191677
2.55 ; 0.668686 ; 0.192553
2.6 ; 0.664679 ; 0.193421
2.65 ; 0.660708 ; 0.19428
