1.0 ; 0.25
0.97994 ; 0.250752
0.96088 ; 0.251474
0.942738 ; 0.252165
0.925441 ; 0.252825
0.908922 ; 0.253457
0.893123 ; 0.254058
0.877991 ; 0.254631
0.863478 ; 0.255175
0.84954 ; 0.25569
0.836139 ; 0.256178
0.823239 ; 0.256638
0.810808 ; 0.25707
0.798815 ; 0.257475
0.787234 ; 0.257854
0.776039 ; 0.258206
0.76521 ; 0.258533
0.754723 ; 0.258833
0.74456 ; 0.259108
0.734703 ; 0.259358
0.725137 ; 0.259584
0.715844 ; 0.259785
0.706813 ; 0.259962
0.698028 ; 0.260115
0.689479 ; 0.260244
0.681154 ; 0.260351
0.673042 ; 0.260435
0.665133 ; 0.260496
0.657419 ; 0.260535
0.649891 ; 0.260552
0.642541 ; 0.260548
0.63536 ; 0.260523
0.628343 ; 0.260476
0.621483 ; 0.260409
0.614773 ; 0.260322
0.608207 ; 0.260215
0.60178 ; 0.260088
0.595487 ; 0.259942
0.589323 ; 0.259777
0.583282 ; 0.259593
0.577362 ; 0.259391
0.571557 ; 0.259171
0.565864 ; 0.258933
0.560279 ; 0.258677
0.554799 ; 0.258405
0.549419 ; 0.258115
0.544137 ; 0.257809
0.538951 ; 0.257487
0.533856 ; 0.257148
0.528851 ; 0.256794
0.523932 ; 0.256425
0.519098 ; 0.256041
0.514346 ; 0.255642
0.509673 ; 0.255228
0.505078 ; 0.254801
0.500558 ; 0.254359
0.496111 ; 0.253904
0.491736 ; 0.253435
0.487431 ; 0.252954
0.483194 ; 0.25246
0.479023 ; 0.251953
0.474917 ; 0.251434
0.470875 ; 0.250903
0.466894 ; 0.250361
0.462973 ; 0.249807
0.459112 ; 0.249242
0.455309 ; 0.248666
0.451562 ; 0.24808
0.44787 ; 0.247483
0.444233 ; 0.246877
0.440649 ; 0.246261
0.437116 ; 0.245635
0.433635 ; 0.245
0.430204 ; 0.244356
0.426822 ; 0.243703
0.423487 ; 0.243042
0.420201 ; 0.242372
0.41696 ; 0.241695
0.413765 ; 0.241009
0.410615 ; 0.240317
0.407509 ; 0.239617
0.404445 ; 0.238909
0.401425 ; 0.238196
0.398446 ; 0.237475
0.395508 ; 0.236748
0.392611 ; 0.236015
0.389753 ; 0.235276
0.386934 ; 0.234532
0.384154 ; 0.233782
0.381412 ; 0.233026
0.378708 ; 0.232266
0.37604 ; 0.231501
0.373408 ; 0.230731
0.370812 ; 0.229956
0.368252 ; 0.229178
0.365726 ; 0.228395
0.363234 ; 0.227609
0.360777 ; 0.226819
0.358352 ; 0.226026
0.355961 ; 0.225229
0.353602 ; 0.224429
0.351275 ; 0.223626
0.34898 ; 0.222821
0.346716 ; 0.222013
0.344483 ; 0.221203
0.342281 ; 0.220391
0.340108 ; 0.219576
0.337966 ; 0.21876
0.335853 ; 0.217942
0.333769 ; 0.217123
0.331713 ; 0.216302
0.329687 ; 0.21548
0.327688 ; 0.214657
0.325717 ; 0.213833
0.323774 ; 0.213008
0.321858 ; 0.212183
0.319969 ; 0.211358
0.318107 ; 0.210532
0.316271 ; 0.209706
0.314462 ; 0.20888
0.312678 ; 0.208054
0.31092 ; 0.207228
0.309187 ; 0.206403
0.30748 ; 0.205579
0.305797 ; 0.204755
0.304139 ; 0.203931
0.302506 ; 0.203109
0.300897 ; 0.202288
0.299312 ; 0.201468
0.297751 ; 0.200649
0.296213 ; 0.199832
0.294699 ; 0.199016
0.293209 ; 0.198201
0.291741 ; 0.197389
0.290296 ; 0.196578
0.288875 ; 0.195769
0.287475 ; 0.194963
0.286098 ; 0.194158
0.284744 ; 0.193355
0.283411 ; 0.192555
0.282101 ; 0.191758
0.280812 ; 0.190963
0.279545 ; 0.19017
0.278299 ; 0.189381
0.277075 ; 0.188594
0.275872 ; 0.187809
0.27469 ; 0.187028
0.273529 ; 0.18625
0.272389 ; 0.185475
0.27127 ; 0.184704
0.270171 ; 0.183935
0.269093 ; 0.18317
0.268035 ; 0.182409
0.266998 ; 0.181651
0.26598 ; 0.180896
0.264983 ; 0.180145
0.264006 ; 0.179398
0.263049 ; 0.178655
0.262112 ; 0.177915
0.261194 ; 0.17718
0.260297 ; 0.176448
0.259418 ; 0.175721
0.25856 ; 0.174997
0.257721 ; 0.174278
0.256901 ; 0.173563
0.2561 ; 0.172852
0.255319 ; 0.172146
0.254557 ; 0.171444
0.253815 ; 0.170746
0.253091 ; 0.170053
0.252387 ; 0.169364
0.251701 ; 0.16868
0.251035 ; 0.168001
0.250387 ; 0.167326
0.249758 ; 0.166656
0.249149 ; 0.165991
0.248558 ; 0.165331
0.247986 ; 0.164675
0.247432 ; 0.164024
0.246898 ; 0.163379
0.246382 ; 0.162738
0.245885 ; 0.162102
0.245407 ; 0.161471
0.244947 ; 0.160846
0.244506 ; 0.160225
0.244084 ; 0.15961
0.243681 ; 0.158999
0.243296 ; 0.158394
0.24293 ; 0.157794
0.242583 ; 0.1572
0.242254 ; 0.156611
0.241944 ; 0.156027
0.241653 ; 0.155448
0.241381 ; 0.154875
0.241128 ; 0.154307
0.240893 ; 0.153745
0.240677 ; 0.153188
0.24048 ; 0.152636
0.240302 ; 0.152091
0.240143 ; 0.15155
0.240003 ; 0.151015
0.239881 ; 0.150486
0.239779 ; 0.149962
0.239696 ; 0.149444
0.239632 ; 0.148932
0.239587 ; 0.148425
0.239562 ; 0.147923
0.239555 ; 0.147428
0.239568 ; 0.146938
0.239601 ; 0.146454
0.239653 ; 0.145975
0.239724 ; 0.145503
0.239815 ; 0.145036
0.239925 ; 0.144574
0.240055 ; 0.144119
0.240205 ; 0.143669
0.240374 ; 0.143225
0.240564 ; 0.142787
0.240773 ; 0.142355
0.241003 ; 0.141929
0.241252 ; 0.141508
0.241522 ; 0.141093
0.241812 ; 0.140684
0.242122 ; 0.140281
0.242453 ; 0.139884
0.242804 ; 0.139493
0.243175 ; 0.139107
0.243567 ; 0.138728
0.24398 ; 0.138354
0.244414 ; 0.137986
0.244869 ; 0.137625
0.245344 ; 0.137269
0.245841 ; 0.136918
0.246358 ; 0.136574
0.246897 ; 0.136236
0.247458 ; 0.135904
0.248039 ; 0.135577
0.248642 ; 0.135257
0.249267 ; 0.134942
0.249913 ; 0.134633
0.250581 ; 0.134331
0.25127 ; 0.134034
0.251982 ; 0.133743
0.252715 ; 0.133458
0.253471 ; 0.133179
0.254248 ; 0.132906
0.255048 ; 0.132638
0.255869 ; 0.132377
0.256714 ; 0.132121
0.25758 ; 0.131872
0.258469 ; 0.131628
0.25938 ; 0.13139
0.260314 ; 0.131159
0.26127 ; 0.130932
0.262249 ; 0.130712
0.263251 ; 0.130498
0.264276 ; 0.13029
0.265323 ; 0.130087
0.266393 ; 0.12989
0.267485 ; 0.129699
0.268601 ; 0.129514
0.269739 ; 0.129335
0.2709 ; 0.129161
0.272084 ; 0.128994
0.273291 ; 0.128832
0.274521 ; 0.128676
0.275774 ; 0.128525
0.277049 ; 0.128381
0.278347 ; 0.128242
0.279668 ; 0.128109
0.281012 ; 0.127981
0.282378 ; 0.12786
0.283767 ; 0.127744
0.285179 ; 0.127633
0.286613 ; 0.127528
0.288069 ; 0.127429
0.289547 ; 0.127336
0.291048 ; 0.127248
0.292571 ; 0.127166
0.294116 ; 0.127089
0.295682 ; 0.127018
0.297271 ; 0.126952
0.29888 ; 0.126892
0.300511 ; 0.126837
0.302164 ; 0.126788
0.303837 ; 0.126744
0.305531 ; 0.126706
0.307246 ; 0.126673
0.308981 ; 0.126646
0.310736 ; 0.126623
0.312511 ; 0.126606
0.314305 ; 0.126595
0.316119 ; 0.126589
0.317952 ; 0.126588
0.319804 ; 0.126592
0.321674 ; 0.126601
0.323562 ; 0.126616
0.325468 ; 0.126636
0.327392 ; 0.126661
0.329333 ; 0.126691
0.33129 ; 0.126726
0.333264 ; 0.126766
0.335253 ; 0.126811
0.337258 ; 0.126861
0.339279 ; 0.126916
0.341313 ; 0.126976
0.343363 ; 0.12704
0.345425 ; 0.12711
0.347501 ; 0.127184
0.34959 ; 0.127264
0.351691 ; 0.127348
0.353804 ; 0.127436
0.355928 ; 0.12753
0.358063 ; 0.127627
0.360208 ; 0.12773
0.362363 ; 0.127837
0.364526 ; 0.127949
0.366698 ; 0.128065
0.368878 ; 0.128185
0.371066 ; 0.12831
0.373259 ; 0.12844
0.37546 ; 0.128573
0.377665 ; 0.128711
0.379875 ; 0.128854
0.38209 ; 0.129
0.384308 ; 0.129151
0.386529 ; 0.129305
0.388752 ; 0.129464
0.390977 ; 0.129627
0.393203 ; 0.129794
0.395429 ; 0.129965
0.397655 ; 0.130139
0.39988 ; 0.130318
0.402103 ; 0.1305
0.404324 ; 0.130686
0.406541 ; 0.130876
0.408755 ; 0.13107
0.410965 ; 0.131267
0.413169 ; 0.131467
0.415368 ; 0.131672
0.41756 ; 0.13188
0.419746 ; 0.132091
0.421923 ; 0.132305
0.424092 ; 0.132523
0.426252 ; 0.132745
0.428403 ; 0.132969
0.430543 ; 0.133197
0.432672 ; 0.133428
0.43479 ; 0.133662
0.436895 ; 0.133899
0.438988 ; 0.134139
0.441067 ; 0.134382
0.443132 ; 0.134628
0.445183 ; 0.134877
0.447218 ; 0.135128
0.449238 ; 0.135382
0.451241 ; 0.135639
0.453228 ; 0.135899
0.455197 ; 0.136161
0.457149 ; 0.136426
0.459082 ; 0.136694
0.460996 ; 0.136963
0.462891 ; 0.137236
0.464766 ; 0.13751
0.46662 ; 0.137787
0.468455 ; 0.138066
0.470268 ; 0.138347
0.472059 ; 0.13863
0.473829 ; 0.138916
0.475576 ; 0.139203
0.477301 ; 0.139493
0.479002 ; 0.139784
0.48068 ; 0.140077
0.482335 ; 0.140373
0.483966 ; 0.140669
0.485572 ; 0.140968
0.487154 ; 0.141268
0.488711 ; 0.14157
0.490243 ; 0.141873
0.49175 ; 0.142178
0.493232 ; 0.142485
0.494687 ; 0.142792
0.496117 ; 0.143102
0.497521 ; 0.143412
0.498899 ; 0.143724
0.500251 ; 0.144037
0.501576 ; 0.144351
0.502875 ; 0.144666
0.504147 ; 0.144982
0.505392 ; 0.145299
0.506611 ; 0.145617
0.507802 ; 0.145936
0.508967 ; 0.146256
0.510105 ; 0.146577
0.511217 ; 0.146898
0.512301 ; 0.14722
0.513358 ; 0.147543
0.514389 ; 0.147866
0.515393 ; 0.14819
0.51637 ; 0.148514
0.51732 ; 0.148839
0.518244 ; 0.149164
0.519141 ; 0.14949
0.520011 ; 0.149815
0.520855 ; 0.150142
0.521673 ; 0.150468
0.522465 ; 0.150794
0.523231 ; 0.151121
0.523971 ; 0.151447
0.524685 ; 0.151774
0.525373 ; 0.152101
0.526036 ; 0.152427
0.526674 ; 0.152754
0.527286 ; 0.15308
0.527874 ; 0.153406
0.528437 ; 0.153732
0.528975 ; 0.154057
0.529489 ; 0.154382
0.529979 ; 0.154707
0.530445 ; 0.155031
0.530887 ; 0.155355
0.531306 ; 0.155678
0.531701 ; 0.156001
0.532073 ; 0.156323
0.532423 ; 0.156644
0.53275 ; 0.156965
0.533054 ; 0.157285
0.533336 ; 0.157604
0.533597 ; 0.157923
0.533836 ; 0.15824
0.534053 ; 0.158557
0.53425 ; 0.158873
0.534425 ; 0.159188
0.53458 ; 0.159502
0.534714 ; 0.159814
0.534829 ; 0.160126
0.534923 ; 0.160436
0.534998 ; 0.160746
0.535054 ; 0.161054
0.535091 ; 0.161361
0.535108 ; 0.161667
0.535108 ; 0.161971
0.535089 ; 0.162274
0.535052 ; 0.162576
0.534997 ; 0.162876
0.534925 ; 0.163175
0.534836 ; 0.163472
0.53473 ; 0.163768
0.534607 ; 0.164062
0.534468 ; 0.164355
0.534312 ; 0.164646
0.534141 ; 0.164936
0.533954 ; 0.165224
0.533752 ; 0.16551
0.533535 ; 0.165794
0.533303 ; 0.166077
0.533056 ; 0.166358
0.532795 ; 0.166637
0.53252 ; 0.166915
0.532231 ; 0.16719
0.531929 ; 0.167464
0.531614 ; 0.167735
0.531285 ; 0.168005
0.530943 ; 0.168273
0.530589 ; 0.168538
0.530223 ; 0.168802
0.529845 ; 0.169064
0.529455 ; 0.169324
0.529053 ; 0.169581
0.52864 ; 0.169837
0.528216 ; 0.17009
0.52778 ; 0.170341
0.527335 ; 0.17059
0.526879 ; 0.170837
0.526412 ; 0.171082
0.525936 ; 0.171324
0.52545 ; 0.171565
0.524954 ; 0.171803
0.524449 ; 0.172038
0.523935 ; 0.172272
0.523412 ; 0.172503
0.522881 ; 0.172731
0.522341 ; 0.172958
0.521792 ; 0.173182
0.521236 ; 0.173403
0.520672 ; 0.173623
0.5201 ; 0.17384
0.519521 ; 0.174054
0.518934 ; 0.174266
0.518341 ; 0.174476
0.51774 ; 0.174683
0.517133 ; 0.174887
0.51652 ; 0.17509
0.5159 ; 0.175289
0.515274 ; 0.175487
0.514642 ; 0.175681
0.514004 ; 0.175873
0.513361 ; 0.176063
0.512712 ; 0.17625
0.512058 ; 0.176435
0.511399 ; 0.176617
0.510735 ; 0.176796
0.510067 ; 0.176973
0.509393 ; 0.177148
0.508716 ; 0.17732
0.508034 ; 0.177489
0.507348 ; 0.177656
0.506658 ; 0.17782
0.505964 ; 0.177981
0.505267 ; 0.17814
0.504566 ; 0.178296
0.503862 ; 0.17845
0.503155 ; 0.178601
0.502444 ; 0.17875
0.501731 ; 0.178896
0.501015 ; 0.179039
0.500296 ; 0.17918
0.499575 ; 0.179318
0.498852 ; 0.179453
0.498126 ; 0.179586
0.497398 ; 0.179717
0.496668 ; 0.179845
0.495937 ; 0.17997
0.495203 ; 0.180092
0.494468 ; 0.180212
0.493732 ; 0.18033
0.492994 ; 0.180445
0.492255 ; 0.180557
0.491515 ; 0.180667
0.490774 ; 0.180774
0.490032 ; 0.180878
0.48929 ; 0.180981
0.488546 ; 0.18108
0.487802 ; 0.181177
0.487058 ; 0.181271
0.486313 ; 0.181363
0.485568 ; 0.181453
0.484823 ; 0.18154
0.484078 ; 0.181624
0.483333 ; 0.181706
0.482589 ; 0.181786
0.481844 ; 0.181863
0.4811 ; 0.181937
0.480356 ; 0.182009
0.479613 ; 0.182079
0.47887 ; 0.182146
0.478128 ; 0.182211
0.477387 ; 0.182273
0.476647 ; 0.182333
0.475908 ; 0.182391
0.47517 ; 0.182446
0.474433 ; 0.182499
0.473698 ; 0.182549
0.472963 ; 0.182598
0.47223 ; 0.182644
0.471499 ; 0.182687
0.470769 ; 0.182728
0.470041 ; 0.182767
0.469314 ; 0.182804
0.468589 ; 0.182839
0.467866 ; 0.182871
0.467145 ; 0.182901
0.466426 ; 0.182929
0.465709 ; 0.182954
0.464995 ; 0.182978
0.464282 ; 0.182999
0.463572 ; 0.183018
0.462864 ; 0.183036
0.462158 ; 0.18305
0.461455 ; 0.183063
0.460754 ; 0.183074
0.460056 ; 0.183083
0.45936 ; 0.18309
0.458668 ; 0.183094
0.457978 ; 0.183097
0.45729 ; 0.183098
0.456606 ; 0.183096
0.455925 ; 0.183093
0.455246 ; 0.183088
0.454571 ; 0.183081
0.453898 ; 0.183072
0.453229 ; 0.183061
0.452563 ; 0.183048
0.4519 ; 0.183034
0.45124 ; 0.183017
0.450584 ; 0.182999
0.449931 ; 0.182979
0.449282 ; 0.182957
0.448636 ; 0.182934
0.447993 ; 0.182909
0.447354 ; 0.182882
0.446719 ; 0.182853
0.446087 ; 0.182823
0.445459 ; 0.182791
0.444834 ; 0.182758
0.444214 ; 0.182722
0.443597 ; 0.182686
0.442984 ; 0.182647
0.442374 ; 0.182608
0.441769 ; 0.182566
0.441168 ; 0.182524
0.44057 ; 0.182479
0.439977 ; 0.182433
0.439388 ; 0.182386
0.438802 ; 0.182338
0.438221 ; 0.182288
0.437644 ; 0.182236
0.437071 ; 0.182183
0.436502 ; 0.182129
0.435938 ; 0.182074
0.435378 ; 0.182017
0.434822 ; 0.181959
0.43427 ; 0.1819
0.433722 ; 0.18184
0.433179 ; 0.181778
0.432641 ; 0.181715
0.432107 ; 0.181651
0.431577 ; 0.181586
0.431051 ; 0.18152
0.430531 ; 0.181452
0.430014 ; 0.181384
0.429502 ; 0.181314
0.428995 ; 0.181244
0.428492 ; 0.181172
0.427994 ; 0.1811
0.4275 ; 0.181026
0.427011 ; 0.180952
0.426527 ; 0.180876
0.426047 ; 0.1808
0.425572 ; 0.180722
0.425102 ; 0.180644
0.424637 ; 0.180565
0.424176 ; 0.180485
0.423719 ; 0.180405
0.423268 ; 0.180323
0.422821 ; 0.180241
0.422379 ; 0.180158
0.421942 ; 0.180074
0.42151 ; 0.17999
0.421083 ; 0.179905
0.42066 ; 0.179819
0.420242 ; 0.179732
0.419829 ; 0.179645
0.419421 ; 0.179558
0.419018 ; 0.179469
0.418619 ; 0.17938
0.418226 ; 0.179291
0.417837 ; 0.179201
0.417453 ; 0.179111
0.417074 ; 0.17902
0.416701 ; 0.178928
0.416331 ; 0.178836
0.415967 ; 0.178744
0.415608 ; 0.178651
0.415254 ; 0.178558
0.414905 ; 0.178464
0.41456 ; 0.17837
0.414221 ; 0.178276
0.413886 ; 0.178181
0.413556 ; 0.178086
0.413232 ; 0.177991
0.412912 ; 0.177896
0.412597 ; 0.1778
0.412287 ; 0.177704
0.411983 ; 0.177607
0.411683 ; 0.177511
0.411388 ; 0.177414
0.411098 ; 0.177318
0.410812 ; 0.177221
0.410532 ; 0.177123
0.410257 ; 0.177026
0.409987 ; 0.176929
0.409721 ; 0.176831
0.409461 ; 0.176734
0.409205 ; 0.176636
0.408954 ; 0.176539
0.408709 ; 0.176441
0.408468 ; 0.176344
0.408232 ; 0.176246
0.408001 ; 0.176148
0.407775 ; 0.176051
0.407553 ; 0.175953
